nsites,nclusts,sg,ss,se,variable,value
,,,,,nGCTA,0.6164168128
,,,,,nGCTA,0.6685279668
,,,,,nGCTA,0.648086248
,,,,,nGCTA,0.6461116
,,,,,nGCTA,0.6638724282000001
,,,,,nGCTA,0.6641403807999999
,,,,,nGCTA,0.691359464
,,,,,nGCTA,0.6210469780000001
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6652859752000001
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6257693435999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.580904925
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6607073172
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6784521888
2.0,1.0,0.5,0.25,0.25,nGCTA,0.7119511331999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6521446044
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6565910368000001
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6572885615999999
2.0,1.0,0.5,0.25,0.25,nGCTA,0.6263808404
,,,,,nGCTA,0.6395816634
,,,,,nGCTA,0.6795581336000001
,,,,,nGCTA,0.6566386304
,,,,,nGCTA,0.7046740380000001
,,,,,nGCTA,0.6454105052
,,,,,nGCTA,0.6512013532
,,,,,nGCTA,0.6698339488
,,,,,nGCTA,0.6904167567999999
,,,,,nGCTA,0.686512698
,,,,,nGCTA,0.6242229271999999
,,,,,nGCTA,0.6670557408
,,,,,nGCTA,0.6677166572
,,,,,nGCTA,0.658273602
,,,,,nGCTA,0.6748060124
,,,,,nGCTA,0.6818222381999999
,,,,,nGCTA,0.6956577968
,,,,,nGCTA,0.676223915
,,,,,nGCTA,0.6603304766
,,,,,nGCTA,0.6841774279999999
,,,,,nGCTA,0.7063866768
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6564858490000001
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6807340456
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6840414459999999
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6851953856
2.0,2.0,0.5,0.25,0.25,nGCTA,0.693929804
2.0,2.0,0.5,0.25,0.25,nGCTA,0.663519521
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6504311706
2.0,2.0,0.5,0.25,0.25,nGCTA,0.66649932
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6585973782
2.0,2.0,0.5,0.25,0.25,nGCTA,0.6877937572000001
,,,,,nGCTA,0.7164849686000001
,,,,,nGCTA,0.6818913443999999
,,,,,nGCTA,0.6598954000000001
,,,,,nGCTA,0.6580531778
,,,,,nGCTA,0.6619426702
,,,,,nGCTA,0.6508836880000001
,,,,,nGCTA,0.659484655
,,,,,nGCTA,0.6427189879999999
,,,,,nGCTA,0.6596388637999999
,,,,,nGCTA,0.6653893856
,,,,,nGCTA,0.6449769422
,,,,,nGCTA,0.6760433672
,,,,,nGCTA,0.666660672
,,,,,nGCTA,0.6897329999999999
,,,,,nGCTA,0.6647984032
,,,,,nGCTA,0.7109720086
,,,,,nGCTA,0.65412866
,,,,,nGCTA,0.6513926372000001
,,,,,nGCTA,0.6334073344
,,,,,nGCTA,0.6487708383999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6651440119999998
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6771703024
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6407295796
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6580653912000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.720124728
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6868206928
25.0,2.0,0.5,0.25,0.25,nGCTA,0.7089861506
25.0,2.0,0.5,0.25,0.25,nGCTA,0.7127774419999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6820262064
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6538938783999999
,,,,,nGCTA,0.6602770104
,,,,,nGCTA,0.6387896072
,,,,,nGCTA,0.6632113192
,,,,,nGCTA,0.6507019826
,,,,,nGCTA,0.6625455408
,,,,,nGCTA,0.6661628911999999
,,,,,nGCTA,0.6648298720000001
,,,,,nGCTA,0.6591795495999999
,,,,,nGCTA,0.6800486014
,,,,,nGCTA,0.6728932546
,,,,,nGCTA,0.68407451
,,,,,nGCTA,0.7199985174000001
,,,,,nGCTA,0.7062388308
,,,,,nGCTA,0.6832554096000001
,,,,,nGCTA,0.674175278
,,,,,nGCTA,0.686691912
,,,,,nGCTA,0.683630781
,,,,,nGCTA,0.6975624544
,,,,,nGCTA,0.6595021066
,,,,,nGCTA,0.6437596752
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6831442480000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6633571560000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.7146662437999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.611514771
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6584862546
25.0,2.0,0.5,0.25,0.25,nGCTA,0.5385405612
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6203866504000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.598768216
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6670915522
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6351446350000001
,,,,,nGCTA,0.6584770736
,,,,,nGCTA,0.6697955768
,,,,,nGCTA,0.6755700551999999
,,,,,nGCTA,0.671296804
,,,,,nGCTA,0.6602042728
,,,,,nGCTA,0.6444383728
,,,,,nGCTA,0.6705213712
,,,,,nGCTA,0.6830085364
,,,,,nGCTA,0.6529274752
,,,,,nGCTA,0.6511471799999999
,,,,,nGCTA,0.6602469688
,,,,,nGCTA,0.6648502986
,,,,,nGCTA,0.6659717007999999
,,,,,nGCTA,0.6947263312
,,,,,nGCTA,0.67130243
,,,,,nGCTA,0.6561776992
,,,,,nGCTA,0.647105182
,,,,,nGCTA,0.6683091126
,,,,,nGCTA,0.6449327894
,,,,,nGCTA,0.6876836458
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6587654192000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6558622144
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6960064736
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6558574416
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6960131088000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6771681947999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6373375800000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6884476232000001
25.0,2.0,0.5,0.25,0.25,nGCTA,0.667346294
25.0,2.0,0.5,0.25,0.25,nGCTA,0.7068237832
,,,,,nGCTA,0.648236692
,,,,,nGCTA,0.6492424198
,,,,,nGCTA,0.66154866
,,,,,nGCTA,0.6372004000000001
,,,,,nGCTA,0.697208053
,,,,,nGCTA,0.657873188
,,,,,nGCTA,0.686419128
,,,,,nGCTA,0.6647383840000001
,,,,,nGCTA,0.648314468
,,,,,nGCTA,0.6522979404
,,,,,nGCTA,0.662013104
,,,,,nGCTA,0.6736107058
,,,,,nGCTA,0.6364321648
,,,,,nGCTA,0.644204685
,,,,,nGCTA,0.665722518
,,,,,nGCTA,0.6967511742
,,,,,nGCTA,0.655832088
,,,,,nGCTA,0.7067390706
,,,,,nGCTA,0.645725798
,,,,,nGCTA,0.7035606324
25.0,2.0,0.5,0.25,0.25,nGCTA,0.659419593
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6616299544
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6649995515999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6201865271999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6433757346
25.0,2.0,0.5,0.25,0.25,nGCTA,0.6801271572
25.0,2.0,0.5,0.25,0.25,nGCTA,0.5979793325999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.662542576
25.0,2.0,0.5,0.25,0.25,nGCTA,0.7089507615999999
25.0,2.0,0.5,0.25,0.25,nGCTA,0.5918379833999999
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6377204988769385
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5683586589709165
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.579255006571482
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4920047796413803
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5539341749358893
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.607506729536109
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6705638824025526
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5680284648580702
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5523655759315301
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5928493401449814
,,,,,nAdjHE,0.5802095443119444
,,,,,nAdjHE,0.5703789856124148
,,,,,nAdjHE,0.6067276504210884
,,,,,nAdjHE,0.6643886659629116
,,,,,nAdjHE,0.6494191184559686
,,,,,nAdjHE,0.7604548625824873
,,,,,nAdjHE,0.6704448484072154
,,,,,nAdjHE,0.6213252117295947
,,,,,nAdjHE,0.6031929628865426
,,,,,nAdjHE,0.5976471293717818
,,,,,nAdjHE,0.4607290243584199
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.1924385162984362
,,,,,nAdjHE,0.3644488108566626
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.6212307982311818
,,,,,nAdjHE,0.3829562820450933
,,,,,nAdjHE,0.5246060158655622
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5374776866940378
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6119691783645864
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.4721999999999999
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5317615590996364
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6829171877017054
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6749999999999999
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5474022398618406
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6984584275741316
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.7265687126898326
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.591
,,,,,nAdjHE,0.6296139847772614
,,,,,nAdjHE,0.5105664304536673
,,,,,nAdjHE,0.5839058252023783
,,,,,nAdjHE,0.0898766847249546
,,,,,nAdjHE,0.8734000000000001
,,,,,nAdjHE,0.9939629054505228
,,,,,nAdjHE,0.9116535272593828
,,,,,nAdjHE,0.5602159753004072
,,,,,nAdjHE,0.8950478231390678
,,,,,nAdjHE,0.6831246664797167
,,,,,nAdjHE,0.6774
,,,,,nAdjHE,0.5961770123263644
,,,,,nAdjHE,0.620697835543368
,,,,,nAdjHE,0.6738
,,,,,nAdjHE,0.5481538068327391
,,,,,nAdjHE,0.6234689201595036
,,,,,nAdjHE,0.6452160657886524
,,,,,nAdjHE,0.6534098865457721
,,,,,nAdjHE,0.5578
,,,,,nAdjHE,0.5089457584254935
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9556
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5653776729540521
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9523352358458456
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.4075790443747158
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7067659234400213
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.8280939437876821
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.36232088024184
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.6322350641763026
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5376398712913927
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.7496019790518738
,,,,,nAdjHE,0.6033985445392755
,,,,,nAdjHE,0.6386568148790744
,,,,,nAdjHE,0.5199387604618754
,,,,,nAdjHE,0.7038329190191971
,,,,,nAdjHE,0.690731353567159
,,,,,nAdjHE,0.6638525598318459
,,,,,nAdjHE,0.4818
,,,,,nAdjHE,0.6144474303618094
,,,,,nAdjHE,0.7532546766878077
,,,,,nAdjHE,0.6085847329860591
,,,,,nAdjHE,0.6154640508684701
,,,,,nAdjHE,0.6525038538420018
,,,,,nAdjHE,0.5611299227684523
,,,,,nAdjHE,0.6803801253304909
,,,,,nAdjHE,0.6851803000525905
,,,,,nAdjHE,0.7362747799985274
,,,,,nAdjHE,0.6903123471505956
,,,,,nAdjHE,0.7382892747750034
,,,,,nAdjHE,0.6332940104923309
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5767220935848949
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.3666371615845951
25.0,1.0,0.5,0.25,0.25,nAdjHE,1.0
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5863171068488547
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9618951858260752
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7543563183591279
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9727811156630196
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7912834089314568
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.7848919816238354
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.571796863086343
,,,,,nAdjHE,0.8053571534714419
,,,,,nAdjHE,0.4281489722047066
,,,,,nAdjHE,0.8803039080532945
,,,,,nAdjHE,0.9358357221243404
,,,,,nAdjHE,0.3520064251996853
,,,,,nAdjHE,0.845931447572001
,,,,,nAdjHE,0.4695761754987861
,,,,,nAdjHE,0.4359398862992319
,,,,,nAdjHE,0.4775597492416804
,,,,,nAdjHE,0.4238517461451222
,,,,,nAdjHE,0.7380079312913114
,,,,,nAdjHE,0.9972126720020452
,,,,,nAdjHE,0.7278851700933768
,,,,,nAdjHE,0.4061744867605968
,,,,,nAdjHE,0.9509406927753308
,,,,,nAdjHE,0.9417747478561752
,,,,,nAdjHE,0.3145072111227044
,,,,,nAdjHE,0.974017351210844
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5137176674925359
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.8316728125817915
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4872993943850827
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5554253642843727
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.3286812890038977
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.2706936095237413
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.9226
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5302749330316214
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.9987824100093864
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.8703674977980292
,,,,,nAdjHE,0.0499438171356003
,,,,,nAdjHE,0.3665475361277672
,,,,,nAdjHE,0.3986338783054211
,,,,,nAdjHE,0.8894573905951104
,,,,,nAdjHE,0.8978168123889987
,,,,,nAdjHE,0.4706664928358458
,,,,,nAdjHE,0.972593300746836
,,,,,nAdjHE,0.5471546764723646
,,,,,nAdjHE,0.9887082460741232
,,,,,nAdjHE,0.8438
,,,,,nAdjHE,0.3391861068002471
,,,,,nAdjHE,0.6029944272959793
,,,,,nAdjHE,0.5164689432558467
,,,,,nAdjHE,0.5377470974166505
,,,,,nAdjHE,0.6436021815575483
,,,,,nAdjHE,0.6274307940026528
,,,,,nAdjHE,0.6013633313050842
,,,,,nAdjHE,0.7356294793738583
,,,,,nAdjHE,0.5172
,,,,,nAdjHE,0.7133375968356156
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.544740291031135
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6698612804331668
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4206768907257107
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.3262729859791846
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.9604
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5521153625117622
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.907012001882631
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.6720601507548213
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.871738623443496
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5547958014175659
,,,,,nAdjHE,0.85383953088271
,,,,,nAdjHE,0.4195448134710339
,,,,,nAdjHE,0.5939425872728531
,,,,,nAdjHE,0.769497206984352
,,,,,nAdjHE,0.3705904777918214
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.4761758984883944
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.6946604003455283
,,,,,nAdjHE,0.4501484480539543
,,,,,nAdjHE,0.811903745718701
,,,,,nAdjHE,0.6659983797686623
,,,,,nAdjHE,0.6074869109003227
,,,,,nAdjHE,0.7233949204800928
,,,,,nAdjHE,0.7142443450955567
,,,,,nAdjHE,0.6684130083704269
,,,,,nAdjHE,0.6420525695276027
,,,,,nAdjHE,0.7463171338727235
,,,,,nAdjHE,0.7960457801769518
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5963810594753881
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5973776768218129
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5792571997074849
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7480166107572012
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5975759141322504
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6595368083347715
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4645141425003938
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7069099441468392
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6577517161143742
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6606517162405833
,,,,,nAdjHE,0.6644765276207559
,,,,,nAdjHE,0.6066332406940621
,,,,,nAdjHE,0.7153371247286532
,,,,,nAdjHE,0.1912843406559537
,,,,,nAdjHE,0.322133722683121
,,,,,nAdjHE,0.659797994299557
,,,,,nAdjHE,0.919
,,,,,nAdjHE,0.6059823952001374
,,,,,nAdjHE,0.6931250726260589
,,,,,nAdjHE,0.7245297398486642
,,,,,nAdjHE,0.1972317644174401
,,,,,nAdjHE,0.6186065959778557
,,,,,nAdjHE,0.5504350637724872
,,,,,nAdjHE,0.5770915115977552
,,,,,nAdjHE,0.8820000000000001
,,,,,nAdjHE,0.7716237924800826
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.8491735499949626
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.7267930308547529
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4904981694390506
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.919
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8958807723574719
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5811875385127641
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.5067822748626296
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8468335957677451
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8797999999999999
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.8447999999999999
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.679110666749214
25.0,1.0,0.5,0.25,0.25,nAdjHE,0.4438733141708649
,,,,,nAdjHE,0.57342326234219
,,,,,nAdjHE,0.6459999999999999
,,,,,nAdjHE,0.5889489828709726
,,,,,nAdjHE,0.5921571055008354
,,,,,nAdjHE,0.4580210812731161
,,,,,nAdjHE,0.6716346592410662
,,,,,nAdjHE,0.7082
,,,,,nAdjHE,0.644
,,,,,nAdjHE,0.6364
,,,,,nAdjHE,0.6839999999999999
,,,,,nAdjHE,0.5513238403368474
,,,,,nAdjHE,0.7997208226902177
,,,,,nAdjHE,0.6559016885406037
,,,,,nAdjHE,0.7642582992965428
,,,,,nAdjHE,0.7312810627904578
,,,,,nAdjHE,0.6559642280779212
,,,,,nAdjHE,0.579318696516828
,,,,,nAdjHE,0.5018797436676056
,,,,,nAdjHE,0.650796865160437
,,,,,nAdjHE,0.7212517109489252
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6583629232705139
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6792
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6334
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5720813322765947
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6452448577200919
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5061032070349429
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6228104449403594
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.5766860595794403
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6479228933156912
2.0,1.0,0.5,0.25,0.25,nAdjHE,0.6036534708854222
,,,,,nAdjHE,0.6842
,,,,,nAdjHE,0.5739231194679683
,,,,,nAdjHE,0.6720016428490897
,,,,,nAdjHE,0.6257721275921845
,,,,,nAdjHE,0.6382138281963441
,,,,,nAdjHE,0.7517698367747072
,,,,,nAdjHE,0.6690277925779673
,,,,,nAdjHE,0.7932624316991913
,,,,,nAdjHE,0.6209785928223543
,,,,,nAdjHE,0.6302399911508807
,,,,,nAdjHE,0.5102950655956922
,,,,,nAdjHE,0.8280492017300403
,,,,,nAdjHE,0.4012267813272082
,,,,,nAdjHE,0.5627951052619762
,,,,,nAdjHE,0.6896456444649985
,,,,,nAdjHE,0.7584435718720333
,,,,,nAdjHE,0.8698710309573984
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.8708651576380033
,,,,,nAdjHE,0.3067372840798986
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.9478172747920436
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5763566259557957
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.84267205414688
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5120815078079787
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.5199210806147178
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.3824391161555661
2.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.829014800838299
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.751280627791975
2.0,2.0,0.5,0.25,0.25,nAdjHE,0.8995577351329747
,,,,,nAdjHE,0.5891370791682552
,,,,,nAdjHE,0.6867289389575103
,,,,,nAdjHE,0.6661560624023437
,,,,,nAdjHE,0.6786458420045316
,,,,,nAdjHE,0.5397734875855901
,,,,,nAdjHE,0.6526206810981964
,,,,,nAdjHE,0.6982113543138082
,,,,,nAdjHE,0.6588514940285779
,,,,,nAdjHE,0.6700794712431034
,,,,,nAdjHE,0.6643389172000721
,,,,,nAdjHE,0.7518056774752586
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.4120517599836919
,,,,,nAdjHE,0.9200995283064102
,,,,,nAdjHE,0.6782466584612095
,,,,,nAdjHE,0.5321854603391745
,,,,,nAdjHE,0.0871820552779208
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.9805891713550828
,,,,,nAdjHE,0.4540981851616044
25.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.937052725511332
25.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
25.0,2.0,0.5,0.25,0.25,nAdjHE,1.0
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.580955074323874
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.2106853625474595
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7672004405566044
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4327059177912328
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5250747672528342
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.9469612649413364
,,,,,nAdjHE,0.4956
,,,,,nAdjHE,0.6702606780015969
,,,,,nAdjHE,0.6322470296528596
,,,,,nAdjHE,0.6031488240950982
,,,,,nAdjHE,0.7013813901112569
,,,,,nAdjHE,0.6998461994435993
,,,,,nAdjHE,0.6832422381776165
,,,,,nAdjHE,0.7121576330514418
,,,,,nAdjHE,0.6866702072522066
,,,,,nAdjHE,0.5862984714817818
,,,,,nAdjHE,0.6632814901981718
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.6595264500729467
,,,,,nAdjHE,0.7994439032391366
,,,,,nAdjHE,1.0
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.3496667200075934
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7064690331246675
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6637270141970495
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5259343530210007
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6014752861875645
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7107791936787954
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6580709606339447
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5354419113430771
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6375659215641604
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6702568021012681
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7477994992787289
,,,,,nAdjHE,0.6800241954299451
,,,,,nAdjHE,0.6506529866258444
,,,,,nAdjHE,0.6933748101233553
,,,,,nAdjHE,0.7786950389318331
,,,,,nAdjHE,0.5619128493676832
,,,,,nAdjHE,0.643692106864455
,,,,,nAdjHE,0.8311106378703241
,,,,,nAdjHE,0.6900860298056726
,,,,,nAdjHE,0.6686498471182316
,,,,,nAdjHE,0.5772498915476707
,,,,,nAdjHE,0.6974368222777214
,,,,,nAdjHE,0.6942498209996535
,,,,,nAdjHE,0.6378782737867897
,,,,,nAdjHE,0.7198803757280587
,,,,,nAdjHE,0.7644724291835323
,,,,,nAdjHE,0.6919375516049193
,,,,,nAdjHE,0.70403440519622
,,,,,nAdjHE,0.6587214445356062
,,,,,nAdjHE,0.7151059432507723
,,,,,nAdjHE,0.7536096483772454
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7614632386236972
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.3689174549982933
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5444211440614994
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7190217296580612
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4474825764808399
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6854287398290606
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4194944105889003
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7740987968575006
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.4839865355654022
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.8507702842567536
,,,,,nAdjHE,0.789553922517791
,,,,,nAdjHE,0.5339143491120553
,,,,,nAdjHE,0.5697953181576619
,,,,,nAdjHE,0.6613504401612198
,,,,,nAdjHE,0.6460156298188904
,,,,,nAdjHE,0.725892922852116
,,,,,nAdjHE,0.7112889303260033
,,,,,nAdjHE,0.6677077671719963
,,,,,nAdjHE,0.7307360612193625
,,,,,nAdjHE,0.5796037405574564
,,,,,nAdjHE,0.6324969387042958
,,,,,nAdjHE,0.6364829850898082
,,,,,nAdjHE,0.0878674811356465
,,,,,nAdjHE,0.6883704737155163
,,,,,nAdjHE,1.0
,,,,,nAdjHE,0.8477157112373572
,,,,,nAdjHE,0.2473968169215968
,,,,,nAdjHE,0.7445988584138139
,,,,,nAdjHE,0.6407747569839648
,,,,,nAdjHE,0.4613926429843376
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6707890522981961
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5854150483888401
